,score_sum
10553,0.0
1609,97.0
5909,6.0
2355,18.0
7386,4.0
100,96.0
9115,0.0
9595,89.0
9121,6.0
4264,8.0
5737,4.0
4109,0.0
9739,0.0
8810,97.0
9285,18.0
4187,0.0
613,92.0
9078,8.0
7427,0.0
8970,0.0
9832,8.0
6449,87.0
3253,0.0
2904,99.0
10820,6.0
28,97.0
5619,0.0
5163,8.0
3281,4.0
3605,100.0
6008,0.0
6635,0.0
8267,94.0
4612,97.0
5406,95.0
4079,98.0
10196,0.0
6254,15.0
9777,0.0
9710,0.0
6438,95.0
9265,0.0
2692,93.0
1800,0.0
2821,95.0
4243,0.0
3405,95.0
5697,0.0
8170,98.0
8044,0.0
5720,99.0
116,4.0
7971,0.0
10032,98.0
5278,0.0
8530,0.0
1974,97.0
7304,0.0
8946,0.0
8034,0.0
1939,11.0
674,0.0
3512,100.0
9394,0.0
7739,100.0
4261,0.0
8617,0.0
3716,6.0
8857,92.0
351,0.0
8640,0.0
8902,96.0
7186,2.0
1925,4.0
1222,7.0
3923,0.0
5246,3.0
388,0.0
3548,97.0
1338,0.0
4851,97.0
6283,13.0
4548,98.0
5291,0.0
3206,0.0
9801,95.0
9023,8.0
7247,0.0
5047,4.0
8779,2.0
3419,0.0
6541,12.0
1735,99.0
8064,4.0
10939,0.0
3192,97.0
9199,91.0
8593,98.0
6103,9.0
1254,0.0
6574,9.0
21,96.0
9498,100.0
6911,6.0
8430,0.0
3108,2.0
3666,97.0
8864,2.0
10789,8.0
6038,0.0
9038,95.0
4791,0.0
101,97.0
9546,95.0
10764,2.0
3452,12.0
9062,96.0
3687,2.0
8157,96.0
605,0.0
4931,98.0
4999,0.0
4724,95.0
3869,98.0
9095,99.0
7829,91.0
1748,97.0
7846,30.0
3311,4.0
6845,91.0
2052,6.0
4048,95.0
7459,0.0
2758,0.0
10927,0.0
7289,0.0
8889,0.0
1180,95.0
6875,98.0
4721,0.0
9355,0.0
2174,8.0
5577,100.0
9283,8.0
9041,0.0
9963,0.0
3809,0.0
4877,97.0
3746,99.0
7795,100.0
8798,18.0
8367,94.0
7677,0.0
2464,0.0
8293,95.0
9436,96.0
8934,0.0
8527,2.0
7283,0.0
5802,1.0
2882,94.0
3293,7.0
4691,99.0
2988,97.0
6311,4.0
5535,94.0
7854,14.0
5639,93.0
4703,98.0
6030,0.0
4044,0.0
3467,95.0
4737,93.0
6960,0.0
9661,4.0
1839,96.0
3124,6.0
8653,0.0
1563,0.0
10169,0.0
3291,95.0
6730,100.0
4516,98.0
8931,0.0
9631,97.0
7374,6.0
7667,0.0
498,0.0
3946,0.0
376,0.0
9402,95.0
5038,93.0
405,0.0
3779,4.0
2468,94.0
94,12.0
3205,8.0
10415,0.0
6835,0.0
10043,93.0
828,32.0
4525,18.0
5986,98.0
6599,99.0
6177,8.0
6863,8.0
6996,0.0
8536,97.0
2684,2.0
2548,24.0
692,0.0
7529,0.0
8193,98.0
9775,97.0
1708,0.0
7645,0.0
10215,0.0
2004,0.0
1132,7.0
10721,0.0
2305,2.0
5344,0.0
8788,99.0
8021,0.0
6247,11.0
3396,0.0
7789,92.0
10455,2.0
1732,98.0
9352,0.0
6997,4.0
2121,90.0
607,4.0
1672,0.0
10729,0.0
1972,0.0
4462,8.0
10490,12.0
737,91.0
4123,0.0
6981,97.0
7453,0.0
4777,94.0
7034,0.0
5347,2.0
4100,1.0
9030,0.0
293,98.0
8891,96.0
4904,4.0
7297,0.0
3970,96.0
10633,0.0
7397,0.0
10889,95.0
5764,29.0
1964,96.0
10468,4.0
8011,100.0
3442,93.0
5395,97.0
10062,6.0
2388,2.0
2672,16.0
3517,97.0
2503,94.0
3989,99.0
4000,95.0
63,0.0
1385,34.0
4334,8.0
651,8.0
1968,10.0
113,0.0
3025,0.0
5445,99.0
805,0.0
5653,6.0
8770,8.0
5931,2.0
8319,92.0
3332,18.0
7153,95.0
8054,0.0
10845,10.0
3794,12.0
10660,0.0
9593,97.0
852,97.0
10684,98.0
6839,93.0
3058,4.0
2666,12.0
4951,98.0
2680,96.0
3894,96.0
5492,2.0
2978,10.0
1054,4.0
7522,0.0
8346,95.0
7735,98.0
5663,0.0
10585,0.0
2354,4.0
2661,94.0
1029,96.0
8473,0.0
2712,4.0
3822,0.0
7027,0.0
3129,93.0
5594,100.0
9672,97.0
7378,100.0
7943,0.0
5897,22.0
8016,0.0
8697,4.0
904,4.0
2041,0.0
9866,0.0
3752,95.0
8743,0.0
1863,2.0
1806,0.0
7469,0.0
10858,6.0
946,14.0
4260,6.0
9884,0.0
2108,5.0
10864,6.0
5611,0.0
8642,0.0
942,4.0
6931,12.0
1021,0.0
9725,0.0
1848,14.0
3899,0.0
438,100.0
5411,4.0
4883,97.0
740,4.0
7602,0.0
5103,97.0
587,94.0
2990,0.0
4445,4.0
6568,8.0
9221,96.0
5260,0.0
10868,0.0
5638,100.0
6798,94.0
574,97.0
648,99.0
596,98.0
7035,0.0
5348,95.0
3397,100.0
7445,0.0
9501,97.0
4567,10.0
7595,2.0
8474,0.0
5029,96.0
733,8.0
10102,90.0
5241,0.0
5714,95.0
3086,98.0
9304,99.0
6600,99.0
4681,0.0
2196,99.0
8353,97.0
2799,2.0
6012,0.0
9145,0.0
9524,92.0
9412,98.0
5312,4.0
6773,0.0
7705,4.0
8799,0.0
8357,98.0
6251,0.0
1041,4.0
8151,100.0
3969,0.0
6762,92.0
8402,0.0
3613,6.0
330,97.0
2547,2.0
1430,8.0
6238,0.0
434,0.0
5204,0.0
6188,94.0
9053,4.0
4371,0.0
968,0.0
6855,0.0
424,95.0
6236,0.0
4653,0.0
9101,96.0
6214,100.0
2563,4.0
4606,97.0
4318,4.0
5394,100.0
8339,96.0
3362,3.0
1778,0.0
5150,98.0
5919,97.0
3187,14.0
8701,4.0
8040,0.0
4420,20.0
9754,0.0
2853,92.0
6005,0.0
169,0.0
3420,0.0
9585,91.0
10451,98.0
6274,4.0
10431,0.0
137,0.0
5375,89.0
895,0.0
8390,0.0
1484,93.0
1793,0.0
6181,99.0
4864,0.0
6178,24.0
5209,0.0
10865,4.0
10583,5.0
5182,0.0
1448,4.0
200,4.0
1824,97.0
9989,4.0
6067,95.0
8923,8.0
3887,12.0
8068,12.0
2122,10.0
808,4.0
5662,2.0
2998,0.0
1199,97.0
4404,8.0
9014,96.0
1242,0.0
4052,0.0
8963,0.0
624,15.0
1163,0.0
6357,16.0
7180,90.0
2604,0.0
2776,99.0
3782,93.0
5847,20.0
6119,0.0
1741,95.0
2283,90.0
7940,0.0
5104,11.0
8217,100.0
8409,4.0
10104,95.0
5250,6.0
3422,0.0
4263,8.0
208,96.0
2323,97.0
6186,34.0
592,2.0
5273,0.0
1721,100.0
1864,98.0
8718,0.0
10529,0.0
470,98.0
5447,6.0
6266,11.0
5628,3.0
929,0.0
10090,2.0
2722,98.0
9662,4.0
2935,97.0
1914,0.0
957,0.0
9681,0.0
25,4.0
1135,0.0
10391,11.0
5022,98.0
3225,4.0
9745,0.0
4940,94.0
9839,20.0
2938,88.0
3534,97.0
5117,85.0
10381,8.0
4846,0.0
8132,0.0
8033,0.0
3855,98.0
7998,0.0
7149,93.0
10565,0.0
8373,8.0
5369,97.0
6595,16.0
1435,92.0
3913,97.0
3092,6.0
2345,100.0
5996,0.0
8287,2.0
771,0.0
8830,94.0
10730,0.0
2493,95.0
1209,16.0
5295,7.0
8468,4.0
6951,96.0
1153,96.0
5303,100.0
308,6.0
10253,12.0
4183,3.0
6923,0.0
7205,9.0
6927,95.0
5532,2.0
2611,0.0
4306,14.0
7317,0.0
2788,96.0
6739,97.0
10181,0.0
9124,99.0
7743,2.0
6243,100.0
6522,0.0
5820,97.0
6168,23.0
3456,93.0
2419,92.0
10625,0.0
8394,0.0
10217,2.0
4465,100.0
974,0.0
1635,93.0
2436,0.0
9009,5.0
10148,99.0
3763,95.0
6002,0.0
8449,97.0
7366,98.0
7264,14.0
1473,8.0
5796,2.0
9798,92.0
8753,0.0
4470,97.0
2958,8.0
7099,96.0
1685,0.0
9360,0.0
3919,96.0
9397,6.0
7013,98.0
5252,4.0
1072,8.0
7109,96.0
4421,0.0
2252,4.0
10876,5.0
2957,8.0
9782,99.0
2660,95.0
10640,0.0
4188,0.0
7251,4.0
8623,0.0
10299,3.0
4354,0.0
4985,0.0
1642,0.0
8949,0.0
3561,0.0
3623,0.0
6022,0.0
7222,8.0
10150,99.0
10907,100.0
10370,98.0
8995,0.0
6173,8.0
1208,94.0
8344,95.0
2293,0.0
715,99.0
6688,6.0
8737,96.0
4736,97.0
2746,12.0
3338,96.0
7457,0.0
8616,0.0
3220,0.0
660,100.0
798,18.0
756,97.0
10202,0.0
8292,20.0
2497,94.0
7600,0.0
1872,0.0
2047,2.0
7878,0.0
4852,97.0
5073,95.0
2164,0.0
6037,2.0
6922,96.0
6217,0.0
538,91.0
9895,97.0
2898,98.0
7769,30.0
2223,22.0
10329,98.0
2600,0.0
706,97.0
3469,2.0
6745,93.0
5875,94.0
4374,0.0
7892,6.0
9226,97.0
4860,6.0
3265,95.0
9847,0.0
10802,0.0
2733,0.0
