,score_sum
0,6.0
284,99.0
7719,98.0
9112,98.0
10554,0.0
1608,4.0
5908,4.0
2354,4.0
7385,8.0
99,0.0
9114,4.0
9594,95.0
9120,95.0
4263,8.0
5736,4.0
4108,0.0
9738,0.0
8809,98.0
9284,12.0
4186,2.0
612,0.0
9077,8.0
7426,0.0
8969,0.0
9830,10.0
6448,2.0
3252,0.0
2903,94.0
10820,6.0
28,97.0
5618,0.0
5162,0.0
3280,8.0
3604,2.0
6007,0.0
6634,0.0
8266,97.0
4611,90.0
5405,94.0
4078,4.0
10194,0.0
6253,4.0
9776,93.0
9709,8.0
6437,97.0
9264,0.0
2691,99.0
1799,0.0
2820,99.0
4242,6.0
3404,100.0
5696,0.0
8169,98.0
8043,0.0
5719,9.0
115,4.0
7970,0.0
10030,97.0
5277,0.0
8529,99.0
1973,2.0
7303,0.0
8945,4.0
8033,0.0
1938,6.0
673,0.0
3511,95.0
9393,0.0
7738,10.0
4260,6.0
8616,0.0
3715,12.0
8856,91.0
350,2.0
8639,0.0
8901,98.0
7185,12.0
1924,98.0
1221,0.0
3922,0.0
5245,32.0
387,0.0
3547,92.0
1337,10.0
4850,99.0
6282,100.0
4547,98.0
5290,0.0
3205,8.0
9800,98.0
9022,4.0
7246,97.0
5046,95.0
8778,10.0
3418,0.0
6540,0.0
1734,90.0
8063,0.0
10939,0.0
3191,8.0
9198,84.0
8592,5.0
6102,14.0
1253,0.0
6573,13.0
21,96.0
9497,92.0
6910,14.0
8429,0.0
3107,0.0
3665,96.0
8863,0.0
10789,8.0
6037,2.0
9037,93.0
4790,7.0
100,96.0
9545,4.0
10764,2.0
3451,0.0
9061,95.0
3686,8.0
8156,98.0
604,7.0
4930,93.0
4998,0.0
4723,0.0
3868,84.0
9094,9.0
7828,0.0
1747,93.0
7845,30.0
3310,99.0
6844,96.0
2051,20.0
4047,2.0
7458,0.0
2757,2.0
10927,0.0
7288,0.0
8888,2.0
1179,8.0
6874,100.0
4720,8.0
9354,0.0
2173,10.0
5576,0.0
9282,98.0
9040,22.0
9961,2.0
3808,16.0
4876,95.0
3745,98.0
7794,93.0
8797,0.0
8366,4.0
7676,0.0
2463,0.0
8292,20.0
9435,99.0
8933,0.0
8526,6.0
7282,0.0
5801,0.0
2881,94.0
3292,95.0
4690,99.0
2987,6.0
6310,13.0
5534,5.0
7853,4.0
5638,100.0
4702,98.0
6029,0.0
4043,95.0
3466,94.0
4736,97.0
6959,0.0
9660,6.0
1838,14.0
3123,0.0
8652,0.0
1562,0.0
10167,2.0
3290,98.0
6729,99.0
4515,94.0
8930,5.0
9630,0.0
7373,0.0
7666,0.0
497,4.0
3945,0.0
375,0.0
9401,2.0
5037,98.0
404,0.0
3778,96.0
2467,0.0
93,0.0
3204,2.0
10413,0.0
6834,0.0
10041,98.0
827,97.0
4524,12.0
5985,0.0
6598,93.0
6176,4.0
6862,20.0
6995,32.0
8535,4.0
2683,96.0
2547,2.0
691,0.0
7528,0.0
8192,100.0
9774,4.0
1707,0.0
7644,2.0
10213,0.0
2003,98.0
1131,2.0
10722,0.0
2304,12.0
5343,5.0
8787,94.0
8020,0.0
6246,94.0
3395,9.0
7788,4.0
10453,6.0
1731,0.0
9351,0.0
6996,0.0
2120,4.0
606,0.0
1671,0.0
10730,0.0
1971,0.0
4461,96.0
10488,23.0
736,100.0
4122,0.0
6980,97.0
7452,0.0
4776,10.0
7033,0.0
5346,0.0
4099,98.0
9029,10.0
292,97.0
8890,0.0
4903,96.0
7296,0.0
3969,0.0
10634,0.0
7396,6.0
10889,95.0
5763,2.0
1963,99.0
10466,0.0
8010,93.0
3441,0.0
5394,100.0
10060,96.0
2387,100.0
2671,10.0
3516,96.0
2502,97.0
3988,99.0
3999,97.0
63,0.0
1384,0.0
4333,98.0
650,0.0
1967,98.0
112,3.0
3024,0.0
5444,97.0
804,0.0
5652,0.0
8769,97.0
5930,26.0
8318,98.0
3331,95.0
7152,99.0
8053,0.0
10845,10.0
3793,96.0
10661,0.0
9592,96.0
851,97.0
10685,99.0
6838,90.0
3057,6.0
2665,10.0
4950,90.0
2679,18.0
3893,8.0
5491,0.0
2977,100.0
1053,10.0
7521,0.0
8345,96.0
7734,100.0
5662,2.0
10583,5.0
2353,4.0
2660,95.0
1028,4.0
8472,22.0
2711,0.0
3821,6.0
7026,0.0
3128,2.0
5593,4.0
9671,98.0
7377,8.0
7942,6.0
5896,5.0
8015,0.0
8696,16.0
903,98.0
2040,0.0
9864,0.0
3751,96.0
8742,8.0
1862,97.0
1805,8.0
7468,0.0
10858,6.0
945,10.0
4259,0.0
9882,0.0
2107,4.0
10864,6.0
5610,0.0
8641,0.0
941,97.0
6930,92.0
1020,91.0
9724,100.0
1847,4.0
3898,0.0
437,100.0
5410,98.0
4882,99.0
739,6.0
7601,0.0
5102,96.0
586,97.0
2989,0.0
4444,6.0
6567,95.0
9220,7.0
5259,0.0
10868,0.0
5637,0.0
6797,93.0
573,96.0
647,0.0
595,0.0
7034,0.0
5347,2.0
3396,0.0
7444,0.0
9500,99.0
4566,0.0
7594,100.0
8473,0.0
5028,0.0
732,0.0
10100,6.0
5240,17.0
5713,14.0
3085,96.0
9303,92.0
6599,99.0
4680,0.0
2195,4.0
8352,98.0
2798,98.0
6011,0.0
9144,0.0
9523,4.0
9411,94.0
5311,95.0
6772,8.0
7704,4.0
8798,18.0
8356,8.0
6250,99.0
1040,8.0
8150,100.0
3968,98.0
6761,98.0
8401,94.0
3612,96.0
329,96.0
2546,97.0
1429,10.0
6237,0.0
433,14.0
5203,0.0
6187,98.0
9052,16.0
4370,0.0
967,0.0
6854,0.0
423,96.0
6235,0.0
4652,0.0
9100,3.0
6213,98.0
2562,95.0
4605,97.0
4317,4.0
5393,90.0
8338,4.0
3361,0.0
1777,0.0
5149,18.0
5918,0.0
3186,15.0
8700,10.0
8039,0.0
4419,100.0
9753,0.0
2852,12.0
6004,0.0
168,0.0
3419,0.0
9584,97.0
10449,5.0
6273,97.0
10429,0.0
136,0.0
5374,93.0
894,94.0
8389,0.0
1483,94.0
1792,0.0
6180,99.0
4863,6.0
6177,8.0
5208,0.0
10865,4.0
10581,4.0
5181,100.0
1447,98.0
199,0.0
1823,0.0
9987,3.0
6066,93.0
8922,0.0
3886,8.0
8067,4.0
2121,90.0
807,0.0
5661,87.0
2997,0.0
1198,99.0
4403,2.0
9013,0.0
1241,0.0
4051,96.0
8962,0.0
623,4.0
1162,8.0
6356,0.0
7179,0.0
2603,0.0
2775,96.0
3781,97.0
5846,6.0
6118,4.0
1740,98.0
2282,0.0
7939,2.0
5103,97.0
8216,96.0
8408,14.0
10102,90.0
5249,5.0
3421,0.0
4262,2.0
207,8.0
2322,93.0
6185,97.0
591,4.0
5272,0.0
1720,0.0
1863,2.0
8717,96.0
10527,0.0
469,97.0
5446,8.0
6265,9.0
5627,19.0
928,2.0
10088,0.0
2721,97.0
9661,4.0
2934,4.0
1913,0.0
956,98.0
9680,100.0
25,4.0
1134,91.0
10389,8.0
5021,0.0
3224,2.0
9744,0.0
4939,98.0
9837,14.0
2937,13.0
3533,0.0
5116,98.0
10379,97.0
4845,0.0
8131,0.0
8032,0.0
3854,97.0
7997,2.0
7148,18.0
10563,0.0
8372,4.0
5368,96.0
6594,98.0
1434,1.0
3912,94.0
3091,4.0
2344,4.0
5995,0.0
8286,4.0
770,0.0
8829,98.0
10728,0.0
2492,94.0
1208,94.0
5294,0.0
8467,2.0
6950,97.0
1152,4.0
5302,10.0
307,0.0
10251,0.0
4182,96.0
6922,96.0
7204,0.0
6926,10.0
5531,0.0
2610,0.0
4305,0.0
7316,0.0
2787,94.0
6738,98.0
10179,0.0
9123,0.0
7742,8.0
6242,95.0
6521,0.0
5819,4.0
6167,100.0
3455,95.0
2418,94.0
10623,0.0
8393,20.0
10215,0.0
4464,96.0
973,0.0
1634,40.0
2435,96.0
9008,6.0
10146,9.0
3762,8.0
6001,0.0
8448,91.0
7365,98.0
7263,16.0
1472,4.0
5795,0.0
9797,98.0
8752,8.0
4469,97.0
2957,8.0
7098,0.0
1684,0.0
9359,0.0
3918,6.0
9396,0.0
7012,12.0
5251,4.0
1071,94.0
7108,97.0
4420,20.0
2251,93.0
10873,6.0
2956,0.0
9781,20.0
2659,92.0
10638,0.0
4187,0.0
7250,12.0
8622,0.0
10297,12.0
4353,0.0
4984,0.0
1641,4.0
8948,0.0
3560,0.0
3622,0.0
6021,0.0
7221,4.0
10148,99.0
10907,100.0
10368,96.0
8994,0.0
6172,0.0
1207,10.0
8343,91.0
2292,0.0
714,96.0
6687,95.0
8736,4.0
4735,96.0
2745,18.0
3337,96.0
7456,0.0
8615,0.0
3219,96.0
659,100.0
797,95.0
755,93.0
10200,0.0
8291,7.0
2496,4.0
7599,0.0
1871,0.0
2046,0.0
7877,0.0
4851,97.0
5072,0.0
2163,0.0
6036,22.0
6921,96.0
6216,95.0
537,99.0
9893,0.0
2897,97.0
7768,14.0
2222,96.0
10327,92.0
2599,0.0
705,95.0
3468,96.0
6744,0.0
5874,6.0
4373,0.0
7891,2.0
9225,95.0
4859,97.0
3264,98.0
9845,5.0
10799,4.0
2732,95.0
